running_id,participant_id,code,payoff,tr,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,guidance_followed,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback
6658,119,79d65ixh,3.06,70,1,2,0,1,0,2,1,1,2,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,1.75,8.883333333,0.196998124,27,21,6658,6,42,0,9,12,AI,0,9,1,1,0,AI<D<H,3,10,3,0,1,1,0,1,0,0.3,0.333333333,0,1,0
6659,119,79d65ixh,3.06,70,1,2,0,1,0,2,1,1,2,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,1.75,8.883333333,0.196998124,27,21,6659,6,43,0,3,6,Human,1,6,0,1,0,AI<H<D,10,10,3,1,4,4,0,1,1,0.3,1,0,1,0
6660,119,79d65ixh,3.06,70,1,2,0,1,0,2,1,1,2,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,1.75,8.883333333,0.196998124,27,21,6660,6,44,0,7,14,AI,0,7,1,1,1,AI<D<H,3,10,7,0,3,3,0,1,0,0.7,1,0,1,0
6661,119,79d65ixh,3.06,70,1,2,0,1,0,2,1,1,2,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,1.75,8.883333333,0.196998124,27,21,6661,6,45,0,20,14,AI,0,20,0,0,1,D<H<AI,2,22,-6,0,4,10,0,0,1,0.6,0.3,0,1,0
6662,119,79d65ixh,3.06,70,1,2,0,1,0,2,1,1,2,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,1.75,8.883333333,0.196998124,27,21,6662,6,46,0,10,6,AI,0,10,0,0,0,H<D=AI,6,11,-4,0,0,0,0,1,0,0.4,0.4,0,1,0
6663,119,79d65ixh,3.06,70,1,2,0,1,0,2,1,1,2,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,1.75,8.883333333,0.196998124,27,21,6663,6,47,0,6,12,AI,0,6,1,1,1,AI<D<H,3,7,6,0,2,4,0,0,1,0.6,1,0,1,0
6664,119,79d65ixh,3.06,70,1,2,0,1,0,2,1,1,2,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,1.75,8.883333333,0.196998124,27,21,6664,6,48,0,12,4,Human,1,4,1,0,1,H<D<AI,8,1,-8,1,2,6,0,0,0,0.8,0.666666667,0,1,0
6665,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6665,0,a,1,11,17,Human,1,17,0,1,1,D<AI<H,1,10,6,0,1,7,0,0,0,0.6,0.545454545,0,0,0
6666,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6666,0,b,1,15,12,AI,0,15,0,0,0,D<H<AI,2,7,-3,1,2,5,0,0,1,0.3,0.2,0,0,0
6667,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6667,0,c,1,9,11,Human,1,11,0,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0
6668,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6668,0,d,1,17,11,AI,0,17,0,0,1,D<H<AI,2,15,-6,0,1,7,0,0,1,0.6,0.352941176,0,0,0
6669,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6669,0,e,1,10,13,Human,1,13,0,1,0,D=AI<H,4,7,3,0,0,3,0,0,0,0.3,0.3,0,0,0
6670,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6670,0,f,1,17,10,Human,1,10,1,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0
6671,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6671,0,g,1,12,18,AI,0,12,1,1,1,D<AI<H,1,16,6,1,2,2,0,1,0,0.6,0.5,0,0,0
6672,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6672,0,h,1,10,9,Human,1,9,1,0,0,H<D=AI,6,15,-1,0,0,1,0,0,0,0.1,0.1,0,0,0
6673,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6673,1,1,0,8,4,AI,0,8,0,0,0,H<AI<D,7,5,-4,1,2,2,0,1,0,0.4,0.5,1,0,1
6674,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6674,1,2,0,15,9,AI,0,15,0,0,1,H<D<AI,8,11,-6,1,1,5,0,0,1,0.6,0.4,1,0,0
6675,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6675,1,3,0,7,10,Human,1,10,0,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0
6676,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6676,1,4,0,14,24,AI,0,14,1,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0
6677,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6677,1,5,0,7,4,Human,1,4,1,0,0,H<AI<D,7,6,-3,0,3,6,0,0,0,0.3,0.428571429,1,0,0
6678,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6678,1,6,0,13,19,AI,0,13,1,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0
6679,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6679,1,7,0,6,14,AI,0,6,1,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0
6680,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6680,1,8,0,26,17,Human,1,17,1,0,1,D<H<AI,2,10,-9,1,7,7,0,1,1,0.9,0.346153846,1,0,0
6681,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6681,2,9,0,12,8,Human,1,8,1,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1
6682,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6682,2,10,0,18,26,AI,0,18,1,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0
6683,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6683,2,11,0,17,14,Human,1,14,1,0,0,D<H<AI,2,10,-3,1,4,4,0,1,1,0.3,0.176470588,0,0,0
6684,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6684,2,12,0,10,8,Human,1,8,1,0,0,H<D=AI,6,4,-2,1,0,2,0,0,0,0.2,0.2,0,0,0
6685,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6685,2,13,0,14,17,AI,0,14,1,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0
6686,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6686,2,14,0,9,16,AI,0,9,1,1,1,AI<D<H,3,6,7,0,1,1,0,1,0,0.7,0.777777778,0,0,0
6687,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6687,2,15,0,14,11,Human,1,11,1,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0
6688,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6688,2,16,0,4,7,AI,0,4,1,1,0,AI<H<D,10,6,3,1,3,6,0,0,1,0.3,0.75,0,0,0
6689,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6689,3,17,0,13,4,Human,1,4,1,0,1,H<D<AI,8,7,-9,1,3,6,0,0,0,0.9,0.692307692,0,0,1
6690,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6690,3,18,0,5,9,AI,0,5,1,1,0,AI<H<D,10,6,4,0,1,5,0,0,1,0.4,0.8,0,0,0
6691,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6691,3,19,0,8,12,AI,0,8,1,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0
6692,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6692,3,20,0,14,7,Human,1,7,1,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0
6693,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6693,3,21,0,12,21,AI,0,12,1,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0
6694,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6694,3,22,0,11,8,Human,1,8,1,0,0,H<D<AI,8,12,-3,0,1,2,0,0,0,0.3,0.272727273,0,0,0
6695,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6695,3,23,0,24,17,Human,1,17,1,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0
6696,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6696,3,24,0,16,3,Human,1,3,1,0,1,H<D<AI,8,5,-13,1,6,7,0,0,0,1.3,0.8125,0,0,0
6697,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6697,4,25,0,10,14,AI,0,10,1,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1
6698,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6698,4,26,0,10,3,Human,1,3,1,0,1,H<D=AI,6,9,-7,0,0,7,0,0,0,0.7,0.7,0,0,0
6699,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6699,4,27,0,1,9,AI,0,1,1,1,1,AI<H<D,10,10,8,1,1,9,0,0,1,0.8,8,0,0,0
6700,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6700,4,28,0,14,13,Human,1,13,1,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0
6701,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6701,4,29,0,12,9,Human,1,9,1,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0
6702,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6702,4,30,0,14,16,AI,0,14,1,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0
6703,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6703,4,31,0,6,7,AI,0,6,1,1,0,AI<H<D,10,18,1,1,3,4,0,0,1,0.1,0.166666667,0,0,0
6704,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6704,4,32,0,26,20,Human,1,20,1,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0
6705,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6705,5,33,0,10,12,AI,0,10,1,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1
6706,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6706,5,34,0,17,15,Human,1,15,1,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0
6707,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6707,5,35,0,6,2,Human,1,2,1,0,0,H<AI<D,7,10,-4,0,4,8,0,0,0,0.4,0.666666667,0,0,0
6708,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6708,5,36,0,8,15,AI,0,8,1,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0
6709,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6709,5,37,0,12,23,AI,0,12,1,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0
6710,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6710,5,38,0,19,11,Human,1,11,1,0,1,D<H<AI,2,9,-8,1,1,1,0,1,1,0.8,0.421052632,0,0,0
6711,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6711,5,39,0,8,11,AI,0,8,1,1,0,AI<D<H,3,7,3,0,1,2,0,0,1,0.3,0.375,0,0,0
6712,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6712,5,40,0,13,24,AI,0,13,1,1,1,D<AI<H,1,20,11,1,3,3,0,1,0,1.1,0.846153846,0,0,0
6713,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6713,6,41,0,17,9,Human,1,9,1,0,1,H<D<AI,8,10,-8,1,1,1,0,1,1,0.8,0.470588235,0,1,1
6714,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6714,6,42,0,9,12,AI,0,9,1,1,0,AI<D<H,3,10,3,0,1,1,0,1,0,0.3,0.333333333,0,1,0
6715,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6715,6,43,0,3,6,AI,0,3,1,1,0,AI<H<D,10,10,3,1,4,7,0,0,1,0.3,1,0,1,0
6716,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6716,6,44,0,7,14,AI,0,7,1,1,1,AI<D<H,3,10,7,0,3,3,0,1,0,0.7,1,0,1,0
6717,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6717,6,45,0,20,14,Human,1,14,1,0,1,D<H<AI,2,22,-6,0,4,4,0,1,1,0.6,0.3,0,1,0
6718,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6718,6,46,0,10,6,Human,1,6,1,0,0,H<D=AI,6,11,-4,0,0,4,0,0,0,0.4,0.4,0,1,0
6719,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6719,6,47,0,6,12,AI,0,6,1,1,1,AI<D<H,3,7,6,0,2,4,0,0,1,0.6,1,0,1,0
6720,120,ioimoapj,2.78,60,0,2,1,1,2,1,2,1,2,I read the instructions,35,Female,Master,"Working (part-time, full-time, self-employed)",2,2,Not at all,6.583333333,20.45,0.32192339,25,23,6720,6,48,0,12,4,Human,1,4,1,0,1,H<D<AI,8,1,-8,1,2,6,0,0,0,0.8,0.666666667,0,1,0
6721,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6721,0,a,1,11,17,AI,0,11,1,1,1,D<AI<H,1,10,6,0,1,1,0,1,0,0.6,0.545454545,0,0,0
6722,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6722,0,b,1,15,12,Human,1,12,1,0,0,D<H<AI,2,7,-3,1,2,2,0,1,1,0.3,0.2,0,0,0
6723,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6723,0,c,1,9,11,AI,0,9,1,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0
6724,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6724,0,d,1,17,11,Human,1,11,1,0,1,D<H<AI,2,15,-6,0,1,1,0,1,1,0.6,0.352941176,0,0,0
6725,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6725,0,e,1,10,13,AI,0,10,1,1,0,D=AI<H,4,7,3,0,0,0,0,1,0,0.3,0.3,0,0,0
6726,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6726,0,f,1,17,10,Human,1,10,1,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0
6727,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6727,0,g,1,12,18,AI,0,12,1,1,1,D<AI<H,1,16,6,1,2,2,0,1,0,0.6,0.5,0,0,0
6728,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6728,0,h,1,10,9,Human,1,9,1,0,0,H<D=AI,6,15,-1,0,0,1,0,0,0,0.1,0.1,0,0,0
6729,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6729,1,1,0,8,4,AI,0,8,0,0,0,H<AI<D,7,5,-4,1,2,2,0,1,0,0.4,0.5,1,0,1
6730,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6730,1,2,0,15,9,Human,1,9,1,0,1,H<D<AI,8,11,-6,1,1,1,0,1,1,0.6,0.4,1,0,0
6731,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6731,1,3,0,7,10,Human,1,10,0,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0
6732,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6732,1,4,0,14,24,AI,0,14,1,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0
6733,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6733,1,5,0,7,4,Human,1,4,1,0,0,H<AI<D,7,6,-3,0,3,6,0,0,0,0.3,0.428571429,1,0,0
6734,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6734,1,6,0,13,19,AI,0,13,1,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0
6735,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6735,1,7,0,6,14,Human,1,14,0,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0
6736,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6736,1,8,0,26,17,AI,0,26,0,0,1,D<H<AI,2,10,-9,1,7,16,0,0,1,0.9,0.346153846,1,0,0
6737,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6737,2,9,0,12,8,Human,1,8,1,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1
6738,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6738,2,10,0,18,26,AI,0,18,1,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0
6739,121,8grnkgwv,2.04,70,1,0,1,1,2,2,1,1,1,I read the instructions,25,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,3,Not at all,7.533333333,19.96666667,0.377295492,26,22,6739,2,11,0,17,14,Human,1,14,1,0,0,D<H<AI,2,10,-3,1,4,4,0,1,1,0.3,0.176470588,0,0,0
