running_id,participant_id,code,payoff,tr,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,guidance_followed,g1,g2,g3,neg_small,neg_large,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback
1365,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1365,2,13,0,14,17,AI,0,14,1,0,1,0,0,0,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0
1366,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1366,2,14,0,9,16,AI,0,9,1,0,1,0,0,0,1,1,AI<D<H,3,6,7,0,1,1,0,1,0,0.7,0.777777778,0,0,0
1367,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1367,2,15,0,14,11,Human,1,11,0,0,0,0,1,0,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0
1368,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1368,2,16,0,4,7,Human,1,7,0,0,0,0,0,0,1,0,AI<H<D,10,6,3,1,3,3,0,1,1,0.3,0.75,0,0,0
1369,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1369,3,17,0,13,4,AI,0,13,0,0,0,0,0,1,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1
1370,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1370,3,18,0,5,9,Human,1,9,0,0,0,0,0,0,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0
1371,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1371,3,19,0,8,12,AI,0,8,1,0,1,0,0,0,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0
1372,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1372,3,20,0,14,7,Human,1,7,1,1,0,0,0,1,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0
1373,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1373,3,21,0,12,21,AI,0,12,1,0,1,0,0,0,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0
1374,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1374,3,22,0,11,8,AI,0,11,1,0,0,1,1,0,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0
1375,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1375,3,23,0,24,17,Human,1,17,1,1,0,0,0,1,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0
1376,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1376,3,24,0,16,3,AI,0,16,0,0,0,0,0,1,0,1,H<D<AI,8,5,-13,1,6,6,0,1,0,1.3,0.8125,0,0,0
1377,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1377,4,25,0,10,14,Human,1,14,0,0,0,0,0,0,1,0,D=AI<H,4,13,4,1,0,4,0,0,0,0.4,0.4,0,0,1
1378,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1378,4,26,0,10,3,AI,0,10,0,0,0,0,0,1,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0
1379,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1379,4,27,0,1,9,Human,1,9,0,0,0,0,0,0,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0
1380,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1380,4,28,0,14,13,Human,1,13,0,0,0,0,1,0,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0
1381,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1381,4,29,0,12,9,Human,1,9,0,0,0,0,1,0,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0
1382,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1382,4,30,0,14,16,AI,0,14,1,0,1,0,0,0,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0
1383,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1383,4,31,0,6,7,Human,1,7,0,0,0,0,0,0,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0
1384,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1384,4,32,0,26,20,Human,1,20,1,1,0,0,0,1,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0
1385,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1385,5,33,0,10,12,AI,0,10,1,0,1,0,0,0,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1
1386,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1386,5,34,0,17,15,Human,1,15,0,0,0,0,1,0,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0
1387,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1387,5,35,0,6,2,AI,0,6,1,0,0,1,1,0,0,0,H<AI<D,7,10,-4,0,4,4,0,1,0,0.4,0.666666667,0,0,0
1388,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1388,5,36,0,8,15,AI,0,8,1,0,1,0,0,0,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0
1389,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1389,5,37,0,12,23,AI,0,12,1,0,1,0,0,0,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0
1390,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1390,5,38,0,19,11,Human,1,11,1,1,0,0,0,1,0,1,D<H<AI,2,9,-8,1,1,1,0,1,1,0.8,0.421052632,0,0,0
1391,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1391,5,39,0,8,11,Human,1,11,0,0,0,0,0,0,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0
1392,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1392,5,40,0,13,24,AI,0,13,1,0,1,0,0,0,1,1,D<AI<H,1,20,11,1,3,3,0,1,0,1.1,0.846153846,0,0,0
1393,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1393,6,41,0,17,9,Human,1,9,1,1,0,0,0,1,0,1,H<D<AI,8,10,-8,1,1,1,0,1,1,0.8,0.470588235,0,1,1
1394,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1394,6,42,0,9,12,AI,0,9,1,0,1,0,0,0,1,0,AI<D<H,3,10,3,0,1,1,0,1,0,0.3,0.333333333,0,1,0
1395,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1395,6,43,0,3,6,Human,1,6,0,0,0,0,0,0,1,0,AI<H<D,10,10,3,1,4,4,0,1,1,0.3,1,0,1,0
1396,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1396,6,44,0,7,14,AI,0,7,1,0,1,0,0,0,1,1,AI<D<H,3,10,7,0,3,3,0,1,0,0.7,1,0,1,0
1397,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1397,6,45,0,20,14,Human,1,14,1,1,0,0,0,1,0,1,D<H<AI,2,22,-6,0,4,4,0,1,1,0.6,0.3,0,1,0
1398,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1398,6,46,0,10,6,AI,0,10,1,0,0,1,1,0,0,0,H<D=AI,6,11,-4,0,0,0,0,1,0,0.4,0.4,0,1,0
1399,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1399,6,47,0,6,12,Human,1,12,0,0,0,0,0,0,1,1,AI<D<H,3,7,6,0,2,2,0,1,1,0.6,1,0,1,0
1400,25,6zkeovr2,2.88,60,0,0,0,2,0,0,0,-2,0,I read the instructions,45,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,27.85,49.28333333,0.565099763,24,24,1400,6,48,0,12,4,AI,0,12,0,0,0,0,0,1,0,1,H<D<AI,8,1,-8,1,2,2,0,1,0,0.8,0.666666667,0,1,0
1401,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1401,0,a,1,11,17,Human,1,17,0,0,0,0,0,0,1,1,D<AI<H,1,10,6,0,1,7,0,0,0,0.6,0.545454545,0,0,0
1402,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1402,0,b,1,15,12,AI,0,15,1,0,0,1,1,0,0,0,D<H<AI,2,7,-3,1,2,5,0,0,1,0.3,0.2,0,0,0
1403,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1403,0,c,1,9,11,Human,1,11,0,0,0,0,0,0,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0
1404,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1404,0,d,1,17,11,AI,0,17,0,0,0,0,0,1,0,1,D<H<AI,2,15,-6,0,1,7,0,0,1,0.6,0.352941176,0,0,0
1405,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1405,0,e,1,10,13,Human,1,13,0,0,0,0,0,0,1,0,D=AI<H,4,7,3,0,0,3,0,0,0,0.3,0.3,0,0,0
1406,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1406,0,f,1,17,10,AI,0,17,0,0,0,0,0,1,0,1,D=H<AI,5,11,-7,1,0,7,0,0,1,0.7,0.411764706,0,0,0
1407,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1407,0,g,1,12,18,Human,1,18,0,0,0,0,0,0,1,1,D<AI<H,1,16,6,1,2,8,0,0,0,0.6,0.5,0,0,0
1408,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1408,0,h,1,10,9,AI,0,10,1,0,0,1,1,0,0,0,H<D=AI,6,15,-1,0,0,0,0,1,0,0.1,0.1,0,0,0
1409,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1409,1,1,0,8,4,AI,0,8,1,0,0,1,1,0,0,0,H<AI<D,7,5,-4,1,2,2,0,1,0,0.4,0.5,1,0,1
1410,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1410,1,2,0,15,9,AI,0,15,0,0,0,0,0,1,0,1,H<D<AI,8,11,-6,1,1,5,0,0,1,0.6,0.4,1,0,0
1411,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1411,1,3,0,7,10,Human,1,10,0,0,0,0,0,0,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0
1412,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1412,1,4,0,14,24,Human,1,24,0,0,0,0,0,0,1,1,D<AI<H,1,15,10,0,4,14,0,0,0,1,0.714285714,1,0,0
1413,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1413,1,5,0,7,4,AI,0,7,1,0,0,1,1,0,0,0,H<AI<D,7,6,-3,0,3,3,0,1,0,0.3,0.428571429,1,0,0
1414,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1414,1,6,0,13,19,Human,1,19,0,0,0,0,0,0,1,1,D<AI<H,1,5,6,0,3,9,0,0,0,0.6,0.461538462,1,0,0
1415,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1415,1,7,0,6,14,Human,1,14,0,0,0,0,0,0,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0
1416,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1416,1,8,0,26,17,AI,0,26,0,0,0,0,0,1,0,1,D<H<AI,2,10,-9,1,7,16,0,0,1,0.9,0.346153846,1,0,0
1417,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1417,2,9,0,12,8,AI,0,12,1,0,0,1,1,0,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1
1418,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1418,2,10,0,18,26,Human,1,26,0,0,0,0,0,0,1,1,D<AI<H,1,10,8,0,8,16,0,0,0,0.8,0.444444444,0,0,0
1419,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1419,2,11,0,17,14,AI,0,17,1,0,0,1,1,0,0,0,D<H<AI,2,10,-3,1,4,7,0,0,1,0.3,0.176470588,0,0,0
1420,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1420,2,12,0,10,8,AI,0,10,1,0,0,1,1,0,0,0,H<D=AI,6,4,-2,1,0,0,0,1,0,0.2,0.2,0,0,0
1421,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1421,2,13,0,14,17,Human,1,17,0,0,0,0,0,0,1,0,D<AI<H,1,10,3,0,4,7,0,0,0,0.3,0.214285714,0,0,0
1422,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1422,2,14,0,9,16,Human,1,16,0,0,0,0,0,0,1,1,AI<D<H,3,6,7,0,1,6,0,0,0,0.7,0.777777778,0,0,0
1423,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1423,2,15,0,14,11,AI,0,14,1,0,0,1,1,0,0,0,D<H<AI,2,13,-3,0,1,4,0,0,1,0.3,0.214285714,0,0,0
1424,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1424,2,16,0,4,7,Human,1,7,0,0,0,0,0,0,1,0,AI<H<D,10,6,3,1,3,3,0,1,1,0.3,0.75,0,0,0
1425,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1425,3,17,0,13,4,AI,0,13,0,0,0,0,0,1,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1
1426,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1426,3,18,0,5,9,Human,1,9,0,0,0,0,0,0,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0
1427,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1427,3,19,0,8,12,Human,1,12,0,0,0,0,0,0,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0
1428,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1428,3,20,0,14,7,AI,0,14,0,0,0,0,0,1,0,1,H<D<AI,8,9,-7,1,3,4,0,0,1,0.7,0.5,0,0,0
1429,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1429,3,21,0,12,21,Human,1,21,0,0,0,0,0,0,1,1,D<AI<H,1,10,9,0,2,11,0,0,0,0.9,0.75,0,0,0
1430,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1430,3,22,0,11,8,AI,0,11,1,0,0,1,1,0,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0
1431,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1431,3,23,0,24,17,AI,0,24,0,0,0,0,0,1,0,1,D<H<AI,2,14,-7,1,7,14,0,0,1,0.7,0.291666667,0,0,0
1432,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1432,3,24,0,16,3,AI,0,16,0,0,0,0,0,1,0,1,H<D<AI,8,5,-13,1,6,6,0,1,0,1.3,0.8125,0,0,0
1433,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1433,4,25,0,10,14,Human,1,14,0,0,0,0,0,0,1,0,D=AI<H,4,13,4,1,0,4,0,0,0,0.4,0.4,0,0,1
1434,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1434,4,26,0,10,3,AI,0,10,0,0,0,0,0,1,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0
1435,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1435,4,27,0,1,9,Human,1,9,0,0,0,0,0,0,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0
1436,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1436,4,28,0,14,13,AI,0,14,1,0,0,1,1,0,0,0,D<H<AI,2,20,-1,0,3,4,0,0,1,0.1,0.071428571,0,0,0
1437,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1437,4,29,0,12,9,AI,0,12,1,0,0,1,1,0,0,0,H<D<AI,8,10,-3,1,1,2,0,0,1,0.3,0.25,0,0,0
1438,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1438,4,30,0,14,16,Human,1,16,0,0,0,0,0,0,1,0,D<AI<H,1,10,2,0,4,6,0,0,0,0.2,0.142857143,0,0,0
1439,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1439,4,31,0,6,7,Human,1,7,0,0,0,0,0,0,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0
1440,26,7reev4gr,1.32,60,1,0,1,1,1,1,1,-1,1,I read the instructions,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Not at all,16.06666667,39.93333333,0.402337229,25,23,1440,4,32,0,26,20,AI,0,26,0,0,0,0,0,1,0,1,D<H<AI,2,10,-6,1,10,16,0,0,1,0.6,0.230769231,0,0,0
